年份,公司代號,公司名稱,ROE,ROA
1996,2109,華豐,4.04,5.25
1997,2109,華豐,6.08,8.78
2000,2109,華豐,3.77,4.97
2001,2109,華豐,          2.34,2.68
2002,2109,華豐,4.22,5.64
2004,2109,華豐,3.17,4.45
2005,2109,華豐,-1.37,-2.91
2006,2109,華豐,-0.91,-2.45
2007,2109,華豐,1.27,1.18
2008,2109,華豐,-0.39,-1.52
2009,2109,華豐,2.77,3.83
2010,2109,華豐,-2.38,-4.2
2011,2109,華豐,-11.31,-20.09
2013,2109,華豐,6.7,12.05
2014,2109,華豐,10.72,18.59
2015,2109,華豐,6.14,5.49
2016,2109,華豐,2.83,3.9
2017,2109,華豐,-11.72,-19.09
2018,2109,華豐,-1.46,-3.82
2019,2109,華豐,2.76,3.64
2020,2109,華豐,7.76,         12.91
2021,2109,華豐,7.27,12.43
2022,2109,華豐,          5.97,          9.61
