年份,公司代號,公司名稱,ROE,ROA
1997,9938,百和,6.9,9.9
1998,9938,百和,17.1,25.6
1999,9938,百和,19.3,28.2
2000,9938,百和,14.4,21.2
2001,9938,百和,          9.30,13.2
2002,9938,百和,11.3,16.7
2003,9938,百和,6.9,12.3
2004,9938,百和,8.6,15.2
2005,9938,百和,8.9,14.4
2006,9938,百和,9.42,14.19
2007,9938,百和,11.0,15.6
2008,9938,百和,2.16,2.4
2009,9938,百和,3.58,4.63
2010,9938,百和,16.77,23.69
2011,9938,百和,7.61,10.99
2013,9938,百和,7.06,11.54
2014,9938,百和,8.88,14.37
2015,9938,百和,9.47,15.25
2016,9938,百和,10.86,17.85
2017,9938,百和,10.02,17.84
2018,9938,百和,6.94,13.95
2019,9938,百和,7.06,14.9
2020,9938,百和,6.58,         14.93
2021,9938,百和,9.15,20.44
2022,9938,百和,          6.65,         12.72
