年份,公司代號,公司名稱,ROE,ROA
1989,1409,新纖,4.22,4.04
1990,1409,新纖,2.93,          0.66
1991,1409,新纖,9.13,11.19
1992,1409,新纖,4.42,3.94
1993,1409,新纖,5.36,4.21
1994,1409,新纖,7.13,10.83
1995,1409,新纖,11.74,18.05
1996,1409,新纖,2.62,1.78
2000,1409,新纖,-3.33,-8.47
2001,1409,新纖,         -0.35,-3.43
2002,1409,新纖,3.44,4.92
2003,1409,新纖,2.32,2.52
2004,1409,新纖,2.83,3.82
2005,1409,新纖,0.86,0.53
2006,1409,新纖,1.06,0.94
2007,1409,新纖,2.52,3.57
2008,1409,新纖,0.46,-0.4
2009,1409,新纖,2.49,3.78
2010,1409,新纖,5.79,9.07
2011,1409,新纖,3.71,5.49
2013,1409,新纖,1.95,5.23
2014,1409,新纖,1.85,5.02
2015,1409,新纖,1.12,2.42
2016,1409,新纖,1.14,2.88
2017,1409,新纖,1.24,3.27
2018,1409,新纖,2.43,7.91
2019,1409,新纖,1.97,5.99
2020,1409,新纖,1.33,          3.98
2021,1409,新纖,2.9,10.86
2022,1409,新纖,          2.35,          7.84
