年份,公司代號,公司名稱,ROE,ROA
1993,9937,全國,6.01,7.19
1994,9937,全國,6.62,7.48
1995,9937,全國,6.43,8.29
1996,9937,全國,4.55,6.78
1997,9937,全國,4.44,5.46
1998,9937,全國,3.23,4.33
1999,9937,全國,3.74,4.52
2000,9937,全國,5.0,5.25
2001,9937,全國,          5.81,7.85
2002,9937,全國,8.68,15.17
2003,9937,全國,7.13,13.82
2004,9937,全國,6.63,13.7
2005,9937,全國,5.15,11.84
2006,9937,全國,7.45,17.24
2007,9937,全國,6.75,15.41
2008,9937,全國,4.36,9.55
2009,9937,全國,5.07,11.07
2010,9937,全國,20.08,42.09
2011,9937,全國,4.27,8.77
2013,9937,全國,4.07,8.55
2014,9937,全國,4.09,7.63
2015,9937,全國,6.44,11.38
2016,9937,全國,9.28,15.53
2017,9937,全國,8.38,14.6
2018,9937,全國,7.85,15.43
2019,9937,全國,6.62,15.09
2020,9937,全國,6.38,         15.19
2021,9937,全國,6.68,15.16
2022,9937,全國,          5.97,         13.46
