年份,公司代號,公司名稱,ROE,ROA
1996,1727,中華化,32.25,47.19
1997,1727,中華化,4.54,4.53
1998,1727,中華化,3.35,3.99
1999,1727,中華化,1.9,2.34
2000,1727,中華化,4.14,5.14
2001,1727,中華化,          1.30,0.97
2004,1727,中華化,6.17,8.26
2005,1727,中華化,5.5,7.49
2006,1727,中華化,3.55,4.73
2007,1727,中華化,3.06,4.18
2008,1727,中華化,8.24,12.07
2009,1727,中華化,4.23,5.98
2010,1727,中華化,8.39,12.4
2011,1727,中華化,6.69,10.97
2013,1727,中華化,5.73,8.38
2014,1727,中華化,5.61,8.25
2015,1727,中華化,4.67,6.99
2016,1727,中華化,4.5,6.81
2017,1727,中華化,4.12,6.52
2018,1727,中華化,4.08,6.64
2019,1727,中華化,1.47,2.11
2020,1727,中華化,-6.09,        -11.24
2021,1727,中華化,8.66,15.14
2022,1727,中華化,          4.89,          8.31
