年份,公司代號,公司名稱,ROE,ROA
2000,6196,帆宣,24.72,79.15
2001,6196,帆宣,         17.42,34.3
2002,6196,帆宣,15.52,24.96
2003,6196,帆宣,12.02,21.17
2004,6196,帆宣,8.38,21.15
2005,6196,帆宣,5.39,14.12
2006,6196,帆宣,4.96,11.99
2007,6196,帆宣,2.97,6.73
2008,6196,帆宣,2.85,5.63
2009,6196,帆宣,-1.87,-4.16
2010,6196,帆宣,2.0,3.72
2011,6196,帆宣,4.67,9.41
2013,6196,帆宣,2.5,5.39
2014,6196,帆宣,3.75,9.04
2015,6196,帆宣,4.15,10.4
2016,6196,帆宣,4.29,11.27
2017,6196,帆宣,4.65,13.31
2018,6196,帆宣,4.87,14.38
2019,6196,帆宣,3.89,11.56
2020,6196,帆宣,4.66,         14.35
2021,6196,帆宣,6.46,21.29
2022,6196,帆宣,          7.05,         24.88
