年份,公司代號,公司名稱,ROE,ROA
1990,2006,東和鋼鐵,7.27,          9.23
1991,2006,東和鋼鐵,7.23,9.34
1992,2006,東和鋼鐵,6.64,10.9
1993,2006,東和鋼鐵,4.34,7.74
1994,2006,東和鋼鐵,4.06,2.55
1995,2006,東和鋼鐵,9.81,14.11
1996,2006,東和鋼鐵,0.97,-2.22
1997,2006,東和鋼鐵,3.21,3.22
2000,2006,東和鋼鐵,4.82,4.89
2001,2006,東和鋼鐵,          0.78,-3.68
2002,2006,東和鋼鐵,3.36,3.22
2003,2006,東和鋼鐵,3.47,4.88
2004,2006,東和鋼鐵,13.68,26.41
2005,2006,東和鋼鐵,11.01,18.35
2006,2006,東和鋼鐵,14.69,22.68
2007,2006,東和鋼鐵,15.73,23.02
2008,2006,東和鋼鐵,6.19,8.7
2009,2006,東和鋼鐵,2.89,4.6
2010,2006,東和鋼鐵,3.54,6.28
2011,2006,東和鋼鐵,7.23,12.63
2013,2006,東和鋼鐵,5.52,9.28
2014,2006,東和鋼鐵,2.98,4.55
2015,2006,東和鋼鐵,3.58,5.39
2016,2006,東和鋼鐵,4.28,6.35
2017,2006,東和鋼鐵,4.58,7.15
2018,2006,東和鋼鐵,2.38,3.7
2019,2006,東和鋼鐵,3.73,6.45
2020,2006,東和鋼鐵,8.05,         13.68
2021,2006,東和鋼鐵,12.1,20.62
2022,2006,東和鋼鐵,          7.72,         13.68
