年份,公司代號,公司名稱,ROE,ROA
1997,2392,正崴,12.37,26.44
1998,2392,正崴,9.57,17.19
1999,2392,正崴,9.38,18.66
2000,2392,正崴,10.18,15.74
2001,2392,正崴,          8.64,12.49
2002,2392,正崴,9.92,14.62
2003,2392,正崴,8.31,11.75
2004,2392,正崴,10.09,17.35
2005,2392,正崴,8.54,17.69
2006,2392,正崴,9.29,8.91
2007,2392,正崴,7.75,14.29
2008,2392,正崴,6.57,10.89
2009,2392,正崴,4.98,7.68
2010,2392,正崴,5.36,9.14
2011,2392,正崴,5.66,10.48
2013,2392,正崴,3.26,7.72
2014,2392,正崴,3.14,6.65
2015,2392,正崴,2.79,5.9
2016,2392,正崴,1.49,2.72
2017,2392,正崴,0.9,1.54
2018,2392,正崴,1.11,2.03
2019,2392,正崴,2.86,6.36
2020,2392,正崴,2.78,          6.46
2021,2392,正崴,1.95,4.28
2022,2392,正崴,          2.68,          6.09
