年份,公司代號,公司名稱,ROE,ROA
1992,1231,聯華食,11.65,19.16
1993,1231,聯華食,8.19,12.17
1994,1231,聯華食,8.97,13.13
1995,1231,聯華食,8.48,11.86
1996,1231,聯華食,7.77,10.15
1997,1231,聯華食,9.42,13.0
1998,1231,聯華食,8.28,10.35
1999,1231,聯華食,10.96,13.89
2001,1231,聯華食,          4.33,5.19
2002,1231,聯華食,3.37,4.22
2003,1231,聯華食,3.49,5.01
2004,1231,聯華食,2.25,3.01
2005,1231,聯華食,2.32,3.15
2006,1231,聯華食,2.38,2.88
2007,1231,聯華食,3.53,4.83
2008,1231,聯華食,3.88,5.77
2009,1231,聯華食,4.21,6.9
2010,1231,聯華食,9.76,16.58
2011,1231,聯華食,9.07,17.32
2013,1231,聯華食,6.69,13.96
2014,1231,聯華食,4.28,8.63
2015,1231,聯華食,6.11,13.22
2016,1231,聯華食,7.72,16.2
2017,1231,聯華食,6.69,13.24
2018,1231,聯華食,8.4,16.5
2019,1231,聯華食,7.58,14.8
2020,1231,聯華食,8.73,         17.76
2021,1231,聯華食,9.3,18.85
2022,1231,聯華食,          9.13,         17.89
