年份,公司代號,公司名稱,ROE,ROA
1996,2404,漢唐,10.08,22.18
1997,2404,漢唐,10.25,21.44
1998,2404,漢唐,11.99,19.62
1999,2404,漢唐,11.41,17.33
2000,2404,漢唐,10.98,15.21
2001,2404,漢唐,          8.98,14.74
2002,2404,漢唐,9.55,18.57
2003,2404,漢唐,10.91,21.96
2004,2404,漢唐,11.37,22.45
2005,2404,漢唐,9.1,16.65
2006,2404,漢唐,8.52,15.09
2007,2404,漢唐,10.75,20.07
2008,2404,漢唐,5.3,10.41
2009,2404,漢唐,4.19,7.97
2010,2404,漢唐,14.68,25.73
2011,2404,漢唐,9.18,16.68
2013,2404,漢唐,10.44,23.44
2014,2404,漢唐,6.2,14.22
2015,2404,漢唐,9.05,21.75
2016,2404,漢唐,10.01,24.66
2017,2404,漢唐,7.99,20.26
2018,2404,漢唐,12.15,32.27
2019,2404,漢唐,13.21,35.67
2020,2404,漢唐,16.35,         43.32
2021,2404,漢唐,11.14,28.32
2022,2404,漢唐,         14.41,         40.26
