年份,公司代號,公司名稱,ROE,ROA
2002,2889,國票金,-13.2,-13.21
2003,2889,國票金,12.84,12.93
2004,2889,國票金,13.04,13.36
2005,2889,國票金,10.45,11.03
2006,2889,國票金,6.83,7.36
2007,2889,國票金,6.23,6.77
2008,2889,國票金,-10.65,-12.34
2009,2889,國票金,10.05,11.53
2010,2889,國票金,7.89,8.72
2011,2889,國票金,5.34,5.69
2013,2889,國票金,1.09,4.39
2014,2889,國票金,1.2,5.48
2015,2889,國票金,1.02,4.69
2016,2889,國票金,1.14,6.33
2017,2889,國票金,1.29,7.17
2018,2889,國票金,1.14,5.94
2019,2889,國票金,1.57,7.92
2020,2889,國票金,1.56,          9.05
2021,2889,國票金,1.56,10.6
2022,2889,國票金,          0.97,          3.83
