年份,公司代號,公司名稱,ROE,ROA
1996,1472,三洋實業,16.41,29.77
1997,1472,三洋實業,12.79,15.88
1998,1472,三洋實業,17.81,20.05
2001,1472,三洋實業,         -1.19,-1.58
2002,1472,三洋實業,3.57,4.23
2003,1472,三洋實業,0.04,0.03
2004,1472,三洋實業,-3.22,-3.75
2005,1472,三洋實業,-10.04,-11.54
2006,1472,三洋實業,-7.79,-8.66
2007,1472,三洋實業,-12.38,-14.68
2008,1472,三洋實業,-13.22,-20.95
2009,1472,三洋實業,-19.95,-27.42
2010,1472,三洋實業,-4.17,-6.58
2011,1472,三洋實業,-15.32,-29.45
2013,1472,三洋實業,-7.85,-28.65
2014,1472,三洋實業,-5.05,-18.99
2015,1472,三洋實業,-2.56,-11.38
2016,1472,三洋實業,7.45,17.78
2017,1472,三洋實業,-4.09,-12.0
2018,1472,三洋實業,-6.85,-19.88
2019,1472,三洋實業,5.47,14.17
2020,1472,三洋實業,-25.24,       -116.12
2021,1472,三洋實業,-0.47,-4.16
2022,1472,三洋實業,          0.66,          0.48
