年份,公司代號,公司名稱,ROE,ROA
1990,1906,寶隆,77.0,*****
1991,1906,寶隆,6.87,10.47
1992,1906,寶隆,-7.22,-12.24
1993,1906,寶隆,-11.5,-21.98
1994,1906,寶隆,10.52,18.28
1995,1906,寶隆,-1.91,-5.75
1996,1906,寶隆,-8.91,-16.92
1997,1906,寶隆,-0.56,-4.48
1998,1906,寶隆,11.5,24.26
2000,1906,寶隆,-3.54,-8.27
2001,1906,寶隆,          0.10,-1.22
2002,1906,寶隆,-4.57,-8.05
2003,1906,寶隆,-1.52,-2.5
2004,1906,寶隆,-0.5,-0.92
2005,1906,寶隆,-0.44,-0.76
2006,1906,寶隆,3.07,3.93
2007,1906,寶隆,2.55,3.24
2008,1906,寶隆,2.93,4.05
2009,1906,寶隆,2.01,2.69
2010,1906,寶隆,0.83,0.9
2011,1906,寶隆,2.36,2.86
2013,1906,寶隆,0.3,0.01
2014,1906,寶隆,4.48,6.33
2015,1906,寶隆,2.22,2.96
2016,1906,寶隆,20.52,30.16
2017,1906,寶隆,5.02,6.0
2018,1906,寶隆,6.18,7.47
2019,1906,寶隆,2.35,3.2
2020,1906,寶隆,1.5,          1.81
2021,1906,寶隆,2.28,2.79
2022,1906,寶隆,          5.45,          7.27
