年份,公司代號,公司名稱,ROE,ROA
1998,2450,神腦,6.5,9.18
1999,2450,神腦,6.74,13.25
2000,2450,神腦,6.05,10.66
2001,2450,神腦,         13.91,24.02
2002,2450,神腦,11.63,20.37
2003,2450,神腦,6.16,11.14
2004,2450,神腦,1.95,3.12
2005,2450,神腦,3.57,6.47
2006,2450,神腦,5.37,10.05
2007,2450,神腦,16.87,27.79
2008,2450,神腦,17.68,27.48
2009,2450,神腦,15.29,23.95
2010,2450,神腦,16.65,27.06
2011,2450,神腦,16.2,28.14
2013,2450,神腦,13.56,24.71
2014,2450,神腦,5.35,9.24
2015,2450,神腦,7.81,13.85
2016,2450,神腦,9.6,16.96
2017,2450,神腦,7.96,13.86
2018,2450,神腦,3.98,6.78
2019,2450,神腦,4.26,7.01
2020,2450,神腦,4.39,          7.39
2021,2450,神腦,5.66,9.87
2022,2450,神腦,          6.16,         10.54
