年份,公司代號,公司名稱,ROE,ROA
1999,5533,皇鼎,11.35,31.27
2000,5533,皇鼎,12.08,34.62
2001,5533,皇鼎,          5.49,14.18
2002,5533,皇鼎,1.26,1.9
2003,5533,皇鼎,-5.44,-13.26
2004,5533,皇鼎,3.3,6.31
2005,5533,皇鼎,6.79,16.67
2006,5533,皇鼎,9.53,22.04
2007,5533,皇鼎,9.98,20.04
2008,5533,皇鼎,5.57,12.61
2009,5533,皇鼎,7.53,21.45
2010,5533,皇鼎,8.07,19.82
2011,5533,皇鼎,7.72,15.9
2013,5533,皇鼎,7.93,13.68
2014,5533,皇鼎,8.54,15.65
2015,5533,皇鼎,4.63,8.55
2016,5533,皇鼎,2.26,3.74
2017,5533,皇鼎,3.01,4.55
2018,5533,皇鼎,2.12,3.15
2019,5533,皇鼎,0.99,1.27
2020,5533,皇鼎,1.9,          3.28
2021,5533,皇鼎,7.9,13.47
2022,5533,皇鼎,          7.90,         11.67
