年份,公司代號,公司名稱,ROE,ROA
1990,2904,匯僑,-3.14,        -10.59
1991,2904,匯僑,-19.31,-312.73
1992,2904,匯僑,-5.99,-14.02
1993,2904,匯僑,3.04,1.99
1994,2904,匯僑,2.64,0.79
1996,2904,匯僑,7.45,10.75
2000,2904,匯僑,-2.69,-8.24
2001,2904,匯僑,        -14.49,-36.29
2003,2904,匯僑,2.82,0.39
2004,2904,匯僑,-6.49,-19.17
2005,2904,匯僑,-4.43,-13.53
2006,2904,匯僑,4.46,5.51
2007,2904,匯僑,5.74,7.1
2008,2904,匯僑,6.44,7.54
2009,2904,匯僑,11.11,12.58
2010,2904,匯僑,9.67,10.55
2011,2904,匯僑,28.62,31.37
2013,2904,匯僑,13.76,14.91
2014,2904,匯僑,14.58,15.72
2015,2904,匯僑,14.82,16.01
2016,2904,匯僑,9.51,10.98
2017,2904,匯僑,8.21,10.23
2018,2904,匯僑,9.69,12.42
2019,2904,匯僑,10.29,13.64
2020,2904,匯僑,10.6,         15.64
2021,2904,匯僑,4.47,7.14
2022,2904,匯僑,          5.77,          9.95
