年份,公司代號,公司名稱,ROE,ROA
1994,2029,盛餘,15.6,22.1
1995,2029,盛餘,17.9,25.4
1996,2029,盛餘,8.8,11.2
1997,2029,盛餘,11.3,14.0
1998,2029,盛餘,6.8,7.9
1999,2029,盛餘,9.5,11.5
2000,2029,盛餘,6.9,8.5
2001,2029,盛餘,          5.00,5.8
2002,2029,盛餘,12.4,16.3
2003,2029,盛餘,15.8,19.7
2004,2029,盛餘,20.9,25.6
2005,2029,盛餘,9.1,11.1
2006,2029,盛餘,13.8,17.0
2007,2029,盛餘,7.7,9.7
2008,2029,盛餘,6.87,8.4
2009,2029,盛餘,0.11,0.13
2010,2029,盛餘,1.28,1.56
2011,2029,盛餘,5.15,6.24
2013,2029,盛餘,5.23,6.52
2014,2029,盛餘,4.18,5.19
2015,2029,盛餘,-0.88,-1.14
2016,2029,盛餘,12.59,15.35
2017,2029,盛餘,7.05,8.21
2018,2029,盛餘,1.0,1.09
2019,2029,盛餘,0.37,0.35
2020,2029,盛餘,2.63,          2.88
2021,2029,盛餘,11.79,13.58
2022,2029,盛餘,          4.46,          5.02
