年份,公司代號,公司名稱,ROE,ROA
1996,2543,皇昌,12.79,23.29
1997,2543,皇昌,9.83,19.61
1998,2543,皇昌,8.32,15.52
1999,2543,皇昌,8.63,17.27
2000,2543,皇昌,5.72,8.74
2001,2543,皇昌,          4.00,4.73
2002,2543,皇昌,2.71,2.68
2003,2543,皇昌,4.77,9.31
2004,2543,皇昌,4.58,9.24
2005,2543,皇昌,4.19,9.93
2006,2543,皇昌,4.35,11.19
2007,2543,皇昌,2.94,5.85
2008,2543,皇昌,2.3,3.59
2009,2543,皇昌,-7.12,-3.93
2010,2543,皇昌,-5.19,-15.38
2011,2543,皇昌,2.2,5.07
2013,2543,皇昌,5.65,14.22
2014,2543,皇昌,6.64,13.64
2015,2543,皇昌,2.82,5.07
2016,2543,皇昌,2.21,3.92
2017,2543,皇昌,0.3,0.13
2018,2543,皇昌,-8.76,-21.94
2019,2543,皇昌,0.67,0.96
2020,2543,皇昌,1.19,          2.40
2021,2543,皇昌,5.3,16.99
2022,2543,皇昌,          3.06,         10.13
