年份,公司代號,公司名稱,ROE,ROA
1990,1441,大東,6.08,          6.42
1991,1441,大東,3.58,1.45
1992,1441,大東,-1.11,-8.85
1993,1441,大東,1.6,-3.45
1994,1441,大東,8.8,18.77
1995,1441,大東,5.37,7.64
1996,1441,大東,1.04,-2.11
1997,1441,大東,0.98,-0.99
1998,1441,大東,-3.72,-8.73
1999,1441,大東,-6.47,-15.61
2000,1441,大東,-2.65,-9.64
2001,1441,大東,         -9.90,-26.28
2002,1441,大東,-9.69,-28.06
2003,1441,大東,-18.72,-65.51
2004,1441,大東,-0.57,-8.08
2005,1441,大東,-2.49,-15.16
2006,1441,大東,1.72,0.17
2007,1441,大東,0.59,-2.47
2008,1441,大東,-6.69,-24.73
2009,1441,大東,-3.91,-16.68
2010,1441,大東,9.55,25.58
2011,1441,大東,7.31,14.49
2013,1441,大東,0.07,-1.13
2014,1441,大東,-6.38,-19.87
2015,1441,大東,-1.92,-10.0
2016,1441,大東,-5.76,-31.44
2017,1441,大東,-7.01,-49.27
2018,1441,大東,31.99,91.6
2019,1441,大東,-10.89,-24.75
2020,1441,大東,-10.11,        -26.28
2021,1441,大東,-5.96,-18.19
2022,1441,大東,        -11.76,        -42.31
