年份,公司代號,公司名稱,ROE,ROA
1993,2462,良得電,10.5,15.45
1994,2462,良得電,9.77,14.91
1995,2462,良得電,6.75,9.11
1996,2462,良得電,7.28,9.64
1997,2462,良得電,8.14,9.72
1998,2462,良得電,6.5,7.69
1999,2462,良得電,6.52,7.85
2000,2462,良得電,6.2,7.54
2001,2462,良得電,          4.00,4.0
2002,2462,良得電,3.35,4.06
2003,2462,良得電,11.12,15.16
2004,2462,良得電,5.6,7.96
2005,2462,良得電,8.54,12.67
2006,2462,良得電,7.02,11.35
2007,2462,良得電,7.7,12.98
2008,2462,良得電,8.67,14.35
2009,2462,良得電,16.6,29.37
2010,2462,良得電,10.02,17.99
2011,2462,良得電,10.28,19.82
2013,2462,良得電,5.32,11.26
2014,2462,良得電,3.9,7.85
2015,2462,良得電,4.38,8.2
2016,2462,良得電,3.38,6.17
2017,2462,良得電,0.67,1.15
2018,2462,良得電,0.56,0.44
2019,2462,良得電,3.09,5.18
2020,2462,良得電,2.73,          4.79
2021,2462,良得電,2.45,4.54
2022,2462,良得電,          4.40,          7.96
