年份,公司代號,公司名稱,ROE,ROA
1989,2514,龍邦,4.04,27.51
1990,2514,龍邦,6.02,         36.78
1991,2514,龍邦,10.25,39.06
1992,2514,龍邦,12.5,37.38
1993,2514,龍邦,5.67,15.32
1994,2514,龍邦,5.89,15.64
1995,2514,龍邦,4.02,7.72
1996,2514,龍邦,3.9,7.29
1998,2514,龍邦,8.07,14.7
1999,2514,龍邦,1.88,1.17
2000,2514,龍邦,0.85,-2.19
2001,2514,龍邦,         -1.53,-4.83
2002,2514,龍邦,-0.83,-3.13
2003,2514,龍邦,6.98,8.6
2004,2514,龍邦,4.68,5.54
2005,2514,龍邦,-2.87,-4.56
2006,2514,龍邦,4.09,4.69
2007,2514,龍邦,5.78,6.81
2008,2514,龍邦,-29.44,-43.93
2009,2514,龍邦,27.16,41.69
2010,2514,龍邦,9.06,12.61
2011,2514,龍邦,0.55,0.13
2013,2514,龍邦,0.16,3.34
2014,2514,龍邦,0.36,10.53
2015,2514,龍邦,-0.06,-1.84
2016,2514,龍邦,3.48,4.7
2017,2514,龍邦,9.29,13.28
2018,2514,龍邦,0.62,0.26
2019,2514,龍邦,6.2,10.09
2020,2514,龍邦,5.67,         12.84
2021,2514,龍邦,4.19,10.32
2022,2514,龍邦,          1.72,          3.19
