年份,公司代號,公司名稱,ROE,ROA
1998,3046,建碁,12.48,34.22
1999,3046,建碁,15.59,38.47
2000,3046,建碁,17.2,36.03
2001,3046,建碁,         14.15,28.14
2002,3046,建碁,11.11,20.94
2003,3046,建碁,3.98,7.62
2004,3046,建碁,-17.93,-42.23
2005,3046,建碁,-43.12,-55.2
2006,3046,建碁,-15.8,-56.21
2007,3046,建碁,5.07,15.55
2008,3046,建碁,2.12,3.72
2009,3046,建碁,2.04,3.21
2010,3046,建碁,1.7,2.55
2011,3046,建碁,2.03,2.92
2013,3046,建碁,-8.37,-13.34
2014,3046,建碁,-15.85,-26.91
2015,3046,建碁,-9.14,-17.69
2016,3046,建碁,-21.88,-51.55
2017,3046,建碁,-7.42,-18.01
2018,3046,建碁,-0.63,-1.39
2019,3046,建碁,-11.25,-24.08
2020,3046,建碁,-4.1,        -10.97
2021,3046,建碁,8.42,21.84
2022,3046,建碁,         11.49,         26.68
