年份,公司代號,公司名稱,ROE,ROA
1995,2912,統一超,13.64,24.99
1996,2912,統一超,16.58,29.15
2000,2912,統一超,11.31,21.76
2001,2912,統一超,          9.84,19.63
2002,2912,統一超,11.54,23.9
2003,2912,統一超,14.28,28.86
2004,2912,統一超,10.86,21.63
2005,2912,統一超,11.81,24.73
2006,2912,統一超,11.07,24.53
2007,2912,統一超,9.34,22.47
2008,2912,統一超,8.1,21.53
2009,2912,統一超,8.52,22.95
2010,2912,統一超,11.78,29.26
2011,2912,統一超,12.56,31.06
2013,2912,統一超,11.27,35.79
2014,2912,統一超,12.05,35.44
2015,2912,統一超,10.88,30.76
2016,2912,統一超,12.16,34.62
2017,2912,統一超,27.57,69.68
2018,2912,統一超,8.86,22.69
2019,2912,統一超,8.11,27.14
2020,2912,統一超,6.14,         25.14
2021,2912,統一超,5.2,22.83
2022,2912,統一超,          5.36,         25.03
