年份,公司代號,公司名稱,ROE,ROA
1997,6115,鎰勝,6.41,9.88
1998,6115,鎰勝,10.56,19.26
1999,6115,鎰勝,11.49,21.5
2000,6115,鎰勝,13.84,22.4
2001,6115,鎰勝,         11.43,17.26
2002,6115,鎰勝,12.3,21.69
2003,6115,鎰勝,14.99,27.44
2004,6115,鎰勝,10.47,18.32
2005,6115,鎰勝,10.06,17.65
2006,6115,鎰勝,16.68,27.35
2007,6115,鎰勝,13.81,21.33
2008,6115,鎰勝,13.54,20.25
2009,6115,鎰勝,17.86,25.89
2010,6115,鎰勝,11.03,16.34
2011,6115,鎰勝,11.31,17.27
2013,6115,鎰勝,8.62,13.64
2014,6115,鎰勝,7.78,11.87
2015,6115,鎰勝,7.64,11.49
2016,6115,鎰勝,9.0,14.06
2017,6115,鎰勝,5.63,8.93
2018,6115,鎰勝,6.61,10.58
2019,6115,鎰勝,7.21,11.72
2020,6115,鎰勝,6.09,         10.01
2021,6115,鎰勝,6.12,10.51
2022,6115,鎰勝,          9.27,         15.78
