年份,公司代號,公司名稱,ROE,ROA
1997,2393,億光,14.43,22.65
1998,2393,億光,9.41,14.05
1999,2393,億光,7.03,10.27
2000,2393,億光,7.82,9.66
2001,2393,億光,          2.00,2.0
2002,2393,億光,10.0,14.0
2003,2393,億光,14.0,19.0
2004,2393,億光,14.0,21.0
2005,2393,億光,16.0,22.0
2006,2393,億光,16.81,24.0
2007,2393,億光,15.04,24.0
2008,2393,億光,8.55,14.0
2009,2393,億光,9.19,15.0
2010,2393,億光,9.58,16.0
2011,2393,億光,5.3,9.0
2013,2393,億光,4.9,10.0
2014,2393,億光,6.4,12.0
2015,2393,億光,5.35,10.15
2016,2393,億光,5.19,10.31
2017,2393,億光,3.61,6.95
2018,2393,億光,2.91,4.86
2019,2393,億光,3.16,4.93
2020,2393,億光,4.42,          7.11
2021,2393,億光,6.7,10.86
2022,2393,億光,          4.79,          7.01
