年份,公司代號,公司名稱,ROE,ROA
1998,1733,五鼎,0.8,0.9
1999,1733,五鼎,5.5,5.9
2000,1733,五鼎,16.6,18.7
2001,1733,五鼎,         21.50,25.0
2002,1733,五鼎,13.3,15.2
2003,1733,五鼎,18.2,20.9
2004,1733,五鼎,16.7,19.4
2005,1733,五鼎,16.2,19.6
2006,1733,五鼎,24.92,30.57
2007,1733,五鼎,27.9,32.87
2008,1733,五鼎,18.54,21.77
2009,1733,五鼎,19.92,23.87
2010,1733,五鼎,24.31,29.28
2011,1733,五鼎,25.69,31.16
2013,1733,五鼎,13.74,18.97
2014,1733,五鼎,10.26,14.2
2015,1733,五鼎,10.12,13.78
2016,1733,五鼎,0.37,0.16
2017,1733,五鼎,3.46,4.85
2018,1733,五鼎,3.91,5.66
2019,1733,五鼎,4.5,6.8
2020,1733,五鼎,3.76,          5.70
2021,1733,五鼎,7.98,11.9
2022,1733,五鼎,          7.17,         10.16
