年份,公司代號,公司名稱,ROE,ROA
1996,3035,智原,3.52,5.84
1997,3035,智原,13.74,13.38
1998,3035,智原,25.12,43.11
1999,3035,智原,29.98,41.62
2000,3035,智原,37.01,49.88
2002,3035,智原,22.4,27.94
2003,3035,智原,25.68,31.17
2004,3035,智原,26.09,32.64
2005,3035,智原,24.51,32.68
2006,3035,智原,20.49,25.91
2007,3035,智原,21.27,25.69
2008,3035,智原,9.65,11.68
2009,3035,智原,10.5,12.76
2010,3035,智原,10.96,13.45
2011,3035,智原,1.55,1.86
2013,3035,智原,9.31,11.8
2014,3035,智原,7.95,9.71
2015,3035,智原,5.99,7.6
2016,3035,智原,4.24,5.64
2017,3035,智原,12.64,16.08
2018,3035,智原,3.8,5.05
2019,3035,智原,4.72,6.68
2020,3035,智原,3.29,          4.41
2021,3035,智原,12.8,17.8
2022,3035,智原,         19.69,         29.32
