年份,公司代號,公司名稱,ROE,ROA
1997,1540,喬福,10.55,17.69
1998,1540,喬福,17.19,30.33
1999,1540,喬福,-5.1,-13.29
2000,1540,喬福,5.48,6.86
2001,1540,喬福,          5.69,6.55
2002,1540,喬福,6.13,7.95
2003,1540,喬福,7.18,9.23
2004,1540,喬福,8.19,12.21
2005,1540,喬福,9.0,13.83
2006,1540,喬福,15.8,24.92
2007,1540,喬福,16.91,26.2
2008,1540,喬福,13.7,22.02
2009,1540,喬福,13.18,18.98
2010,1540,喬福,5.85,7.35
2011,1540,喬福,8.25,10.27
2013,1540,喬福,6.79,8.99
2014,1540,喬福,10.91,14.43
2015,1540,喬福,3.41,4.15
2016,1540,喬福,2.5,2.91
2017,1540,喬福,2.79,3.28
2018,1540,喬福,7.8,9.66
2019,1540,喬福,6.5,8.02
2020,1540,喬福,1.27,         -1.48
2021,1540,喬福,-0.13,-0.16
2022,1540,喬福,          6.97,          7.91
