年份,公司代號,公司名稱,ROE,ROA
1990,2903,遠百,6.4,          9.90
1991,2903,遠百,8.1,13.7
1992,2903,遠百,5.7,8.6
1993,2903,遠百,7.6,12.6
1994,2903,遠百,7.2,13.7
1995,2903,遠百,3.4,6.8
1996,2903,遠百,7.5,14.7
1997,2903,遠百,6.3,10.8
1998,2903,遠百,3.5,5.1
1999,2903,遠百,5.3,8.1
2000,2903,遠百,7.6,11.7
2001,2903,遠百,          0.30,0.1
2002,2903,遠百,-1.5,-3.7
2003,2903,遠百,1.3,2.0
2004,2903,遠百,4.6,9.0
2005,2903,遠百,3.0,5.5
2006,2903,遠百,1.9,3.0
2007,2903,遠百,4.1,7.1
2008,2903,遠百,1.0,1.3
2009,2903,遠百,4.5,8.6
2010,2903,遠百,5.4,10.2
2011,2903,遠百,4.11,8.07
2013,2903,遠百,2.98,8.41
2014,2903,遠百,2.28,5.69
2015,2903,遠百,2.32,5.64
2016,2903,遠百,1.74,4.08
2017,2903,遠百,2.09,5.03
2018,2903,遠百,1.91,4.42
2019,2903,遠百,2.14,5.67
2020,2903,遠百,2.49,          6.46
2021,2903,遠百,1.96,4.78
2022,2903,遠百,          2.64,          6.73
