年份,公司代號,公司名稱,ROE,ROA
1990,1712,興農,6.12,          6.17
1991,1712,興農,14.23,20.22
1992,1712,興農,9.7,13.55
1993,1712,興農,7.21,9.21
1994,1712,興農,5.7,7.0
1995,1712,興農,2.4,1.9
1996,1712,興農,2.7,2.2
1997,1712,興農,2.3,2.4
2000,1712,興農,1.5,1.2
2001,1712,興農,          3.20,4.2
2002,1712,興農,2.0,2.4
2003,1712,興農,4.6,6.5
2004,1712,興農,4.1,5.9
2005,1712,興農,1.46,1.4
2006,1712,興農,3.74,5.0
2007,1712,興農,3.58,5.15
2008,1712,興農,5.52,8.41
2009,1712,興農,5.05,8.06
2010,1712,興農,4.91,7.56
2011,1712,興農,4.58,7.41
2013,1712,興農,3.88,9.59
2014,1712,興農,3.94,9.93
2015,1712,興農,2.89,6.83
2016,1712,興農,4.25,10.11
2017,1712,興農,4.23,9.26
2018,1712,興農,5.24,10.69
2019,1712,興農,4.9,9.64
2020,1712,興農,5.1,         10.17
2021,1712,興農,6.23,12.72
2022,1712,興農,         10.49,         20.49
