年份,公司代號,公司名稱,ROE,ROA
2002,3229,晟鈦,9.23,13.67
2003,3229,晟鈦,16.02,22.97
2004,3229,晟鈦,15.46,21.31
2005,3229,晟鈦,17.17,22.39
2006,3229,晟鈦,11.0,15.42
2007,3229,晟鈦,3.75,5.32
2008,3229,晟鈦,5.98,9.0
2009,3229,晟鈦,1.89,2.42
2010,3229,晟鈦,3.06,3.88
2011,3229,晟鈦,2.49,3.14
2013,3229,晟鈦,5.27,7.07
2014,3229,晟鈦,3.98,5.07
2015,3229,晟鈦,-2.56,-4.18
2016,3229,晟鈦,-10.74,-18.19
2017,3229,晟鈦,-1.09,-2.13
2018,3229,晟鈦,-6.56,-9.65
2019,3229,晟鈦,-16.56,-25.4
2020,3229,晟鈦,-29.72,        -50.93
2021,3229,晟鈦,-10.71,-20.51
2022,3229,晟鈦,         -3.94,         -7.10
