年份,公司代號,公司名稱,ROE,ROA
2003,3312,弘憶股,5.67,14.69
2004,3312,弘憶股,8.48,20.88
2005,3312,弘憶股,6.58,18.01
2006,3312,弘憶股,22.22,5.53
2007,3312,弘憶股,3.71,9.44
2008,3312,弘憶股,-0.23,-2.67
2009,3312,弘憶股,9.09,21.95
2010,3312,弘憶股,3.98,9.43
2011,3312,弘憶股,5.26,11.41
2013,3312,弘憶股,3.54,8.29
2014,3312,弘憶股,1.98,6.12
2015,3312,弘憶股,-8.16,-34.47
2016,3312,弘憶股,1.83,4.24
2017,3312,弘憶股,-6.43,-17.63
2018,3312,弘憶股,4.42,11.35
2019,3312,弘憶股,4.1,11.31
2020,3312,弘憶股,4.18,         13.66
2021,3312,弘憶股,7.34,26.34
2022,3312,弘憶股,          6.47,         19.93
