年份,公司代號,公司名稱,ROE,ROA
2002,8021,尖點,-0.04,-5.94
2003,8021,尖點,5.61,6.99
2004,8021,尖點,9.11,14.72
2005,8021,尖點,13.9,24.63
2006,8021,尖點,15.38,26.02
2007,8021,尖點,14.73,23.97
2008,8021,尖點,6.82,10.46
2009,8021,尖點,4.93,7.07
2010,8021,尖點,6.48,9.21
2011,8021,尖點,6.67,8.87
2013,8021,尖點,4.97,7.07
2014,8021,尖點,5.99,8.2
2015,8021,尖點,5.95,8.05
2016,8021,尖點,4.26,5.46
2017,8021,尖點,3.97,5.02
2018,8021,尖點,4.26,5.49
2019,8021,尖點,3.49,4.44
2020,8021,尖點,5.06,          6.54
2021,8021,尖點,7.21,9.81
2022,8021,尖點,          5.13,          7.02
