年份,公司代號,公司名稱,ROE,ROA
1998,3026,禾伸堂,10.19,19.58
1999,3026,禾伸堂,17.66,37.48
2000,3026,禾伸堂,31.72,52.22
2001,3026,禾伸堂,          7.63,10.42
2002,3026,禾伸堂,9.34,14.06
2003,3026,禾伸堂,8.93,14.12
2004,3026,禾伸堂,10.4,18.14
2005,3026,禾伸堂,11.41,19.12
2006,3026,禾伸堂,12.77,18.61
2007,3026,禾伸堂,12.54,16.61
2008,3026,禾伸堂,6.79,9.09
2009,3026,禾伸堂,7.66,10.98
2010,3026,禾伸堂,6.77,9.49
2011,3026,禾伸堂,5.97,8.25
2013,3026,禾伸堂,4.6,6.66
2014,3026,禾伸堂,6.03,8.55
2015,3026,禾伸堂,3.8,5.15
2016,3026,禾伸堂,2.86,3.79
2017,3026,禾伸堂,6.22,8.6
2018,3026,禾伸堂,20.37,28.97
2019,3026,禾伸堂,4.69,6.68
2020,3026,禾伸堂,8.65,         12.83
2021,3026,禾伸堂,11.96,18.71
2022,3026,禾伸堂,          7.13,         11.20
