年份,公司代號,公司名稱,ROE,ROA
1990,2915,潤泰全,2.67,          0.23
1991,2915,潤泰全,3.39,0.18
1992,2915,潤泰全,3.96,2.35
1993,2915,潤泰全,2.16,-1.6
1994,2915,潤泰全,8.48,13.18
1995,2915,潤泰全,3.51,3.51
1996,2915,潤泰全,0.1,0.17
1997,2915,潤泰全,9.0,14.25
1998,2915,潤泰全,3.64,1.94
1999,2915,潤泰全,-9.38,-28.89
2000,2915,潤泰全,0.85,-5.21
2001,2915,潤泰全,          5.94,9.9
2002,2915,潤泰全,0.67,-4.31
2003,2915,潤泰全,5.77,10.92
2004,2915,潤泰全,1.94,1.83
2005,2915,潤泰全,3.47,5.47
2006,2915,潤泰全,6.23,10.57
2007,2915,潤泰全,7.42,12.18
2008,2915,潤泰全,3.07,4.29
2009,2915,潤泰全,3.27,5.53
2010,2915,潤泰全,6.56,12.01
2011,2915,潤泰全,10.15,16.91
2013,2915,潤泰全,0.96,116.54
2014,2915,潤泰全,6.98,7.79
2015,2915,潤泰全,15.06,22.78
2016,2915,潤泰全,15.96,27.1
2017,2915,潤泰全,35.26,64.83
2018,2915,潤泰全,21.98,41.57
2019,2915,潤泰全,10.47,15.77
2020,2915,潤泰全,6.14,          8.09
2021,2915,潤泰全,10.53,13.87
2022,2915,潤泰全,          9.40,         11.79
