年份,公司代號,公司名稱,ROE,ROA
2000,6213,聯茂,8.0,19.0
2001,6213,聯茂,          4.00,5.0
2002,6213,聯茂,6.0,9.0
2003,6213,聯茂,6.0,13.0
2004,6213,聯茂,11.0,23.0
2005,6213,聯茂,7.0,11.0
2006,6213,聯茂,15.12,13.95
2007,6213,聯茂,17.58,24.56
2008,6213,聯茂,8.54,11.1
2009,6213,聯茂,12.05,17.26
2010,6213,聯茂,18.14,27.56
2011,6213,聯茂,12.21,18.82
2013,6213,聯茂,5.57,11.88
2014,6213,聯茂,3.51,7.47
2015,6213,聯茂,3.81,8.54
2016,6213,聯茂,5.68,13.71
2017,6213,聯茂,7.13,17.54
2018,6213,聯茂,9.89,23.23
2019,6213,聯茂,11.95,29.12
2020,6213,聯茂,11.09,         23.89
2021,6213,聯茂,10.37,18.12
2022,6213,聯茂,          5.57,          8.96
