年份,公司代號,公司名稱,ROE,ROA
2002,8101,華冠,-2.0,-5.0
2003,8101,華冠,17.0,32.0
2004,8101,華冠,9.0,15.0
2005,8101,華冠,1.0,0.0
2006,8101,華冠,5.0,7.0
2007,8101,華冠,-7.0,-14.0
2008,8101,華冠,-7.0,-15.0
2009,8101,華冠,0.0,1.0
2010,8101,華冠,1.0,3.0
2011,8101,華冠,4.86,10.31
2013,8101,華冠,1.26,3.49
2014,8101,華冠,1.79,4.31
2015,8101,華冠,-2.07,-8.52
2016,8101,華冠,-11.02,-47.43
2017,8101,華冠,-4.94,-31.68
2018,8101,華冠,-9.62,-48.41
2019,8101,華冠,-0.82,-4.86
2020,8101,華冠,-22.02,        -87.81
2021,8101,華冠,1.04,0.45
2022,8101,華冠,        -16.86,        -45.65
