年份,公司代號,公司名稱,ROE,ROA
1998,2480,敦陽科,19.85,34.7
1999,2480,敦陽科,19.48,34.58
2000,2480,敦陽科,24.11,49.85
2001,2480,敦陽科,         21.44,42.69
2002,2480,敦陽科,11.34,22.24
2003,2480,敦陽科,7.92,13.15
2004,2480,敦陽科,7.41,11.07
2005,2480,敦陽科,7.13,9.6
2006,2480,敦陽科,6.83,8.97
2007,2480,敦陽科,6.85,8.97
2008,2480,敦陽科,5.88,8.0
2009,2480,敦陽科,7.0,10.04
2010,2480,敦陽科,7.1,10.25
2011,2480,敦陽科,7.06,10.17
2013,2480,敦陽科,6.76,9.82
2014,2480,敦陽科,6.54,9.75
2015,2480,敦陽科,6.38,9.68
2016,2480,敦陽科,6.77,10.86
2017,2480,敦陽科,6.8,11.59
2018,2480,敦陽科,8.73,15.64
2019,2480,敦陽科,8.89,16.42
2020,2480,敦陽科,9.19,         17.69
2021,2480,敦陽科,11.09,21.82
2022,2480,敦陽科,         11.98,         23.93
