年份,公司代號,公司名稱,ROE,ROA
1990,2501,國建,21.99,         49.48
1991,2501,國建,13.74,23.5
1992,2501,國建,9.85,13.68
1993,2501,國建,9.57,12.63
1994,2501,國建,15.11,18.81
1995,2501,國建,5.53,6.4
1996,2501,國建,7.96,9.21
1997,2501,國建,10.37,12.25
1998,2501,國建,6.29,7.53
1999,2501,國建,3.85,4.0
2000,2501,國建,3.98,4.24
2001,2501,國建,         -1.35,-1.62
2002,2501,國建,-3.16,-3.57
2003,2501,國建,1.41,1.51
2004,2501,國建,0.32,0.32
2005,2501,國建,0.72,0.77
2006,2501,國建,5.25,6.0
2007,2501,國建,3.41,4.27
2008,2501,國建,1.38,1.87
2009,2501,國建,2.3,2.91
2010,2501,國建,3.96,4.94
2011,2501,國建,10.08,14.72
2013,2501,國建,3.79,6.7
2014,2501,國建,5.65,11.43
2015,2501,國建,3.94,8.47
2016,2501,國建,5.15,11.44
2017,2501,國建,2.65,5.31
2018,2501,國建,8.48,17.47
2019,2501,國建,2.95,5.62
2020,2501,國建,2.99,          6.08
2021,2501,國建,1.64,3.26
2022,2501,國建,          2.19,          4.90
