年份,公司代號,公司名稱,ROE,ROA
1994,2354,鴻準,10.76,35.19
1995,2354,鴻準,10.65,25.44
1996,2354,鴻準,8.53,21.31
1997,2354,鴻準,-2.17,-17.78
1998,2354,鴻準,-29.75,-90.51
1999,2354,鴻準,3.85,5.68
2000,2354,鴻準,7.13,31.55
2001,2354,鴻準,          2.86,11.18
2002,2354,鴻準,5.04,9.4
2003,2354,鴻準,10.22,15.05
2004,2354,鴻準,11.19,22.97
2005,2354,鴻準,17.15,30.41
2006,2354,鴻準,20.18,30.26
2007,2354,鴻準,15.92,23.24
2008,2354,鴻準,9.18,14.35
2009,2354,鴻準,8.66,14.76
2010,2354,鴻準,10.2,15.51
2011,2354,鴻準,10.61,15.29
2013,2354,鴻準,7.07,10.78
2014,2354,鴻準,8.36,12.4
2015,2354,鴻準,9.67,14.08
2016,2354,鴻準,7.93,10.84
2017,2354,鴻準,5.6,8.26
2018,2354,鴻準,5.16,7.82
2019,2354,鴻準,4.61,6.76
2020,2354,鴻準,2.95,          4.31
2021,2354,鴻準,2.64,3.99
2022,2354,鴻準,          2.68,          3.91
