年份,公司代號,公司名稱,ROE,ROA
1990,2312,金寶,6.41,          9.39
1991,2312,金寶,5.1,8.24
1992,2312,金寶,3.17,2.93
1993,2312,金寶,8.92,14.81
1994,2312,金寶,14.47,26.73
1995,2312,金寶,6.14,9.65
1996,2312,金寶,6.04,9.83
1997,2312,金寶,7.15,10.75
1998,2312,金寶,11.71,15.91
1999,2312,金寶,26.46,35.11
2000,2312,金寶,6.35,8.17
2001,2312,金寶,          8.48,11.6
2002,2312,金寶,7.91,10.2
2003,2312,金寶,12.66,15.95
2004,2312,金寶,8.62,10.82
2005,2312,金寶,4.97,6.11
2006,2312,金寶,3.77,4.39
2007,2312,金寶,4.37,5.07
2008,2312,金寶,0.61,0.51
2009,2312,金寶,-3.89,-6.02
2010,2312,金寶,2.36,3.27
2011,2312,金寶,0.29,0.15
2013,2312,金寶,-9.57,-27.44
2014,2312,金寶,5.25,14.6
2015,2312,金寶,3.25,7.85
2016,2312,金寶,3.42,7.78
2017,2312,金寶,1.38,2.51
2018,2312,金寶,1.84,3.63
2019,2312,金寶,1.44,1.75
2020,2312,金寶,0.99,          0.95
2021,2312,金寶,0.79,0.87
2022,2312,金寶,          1.88,          3.52
