年份,公司代號,公司名稱,ROE,ROA
2001,8261,富鼎,         -1.09,-1.21
2002,8261,富鼎,5.58,6.7
2003,8261,富鼎,12.86,17.18
2004,8261,富鼎,11.97,17.47
2005,8261,富鼎,12.12,19.3
2006,8261,富鼎,6.75,11.49
2007,8261,富鼎,8.12,12.57
2008,8261,富鼎,5.19,6.84
2009,8261,富鼎,7.25,9.29
2010,8261,富鼎,4.8,6.23
2011,8261,富鼎,-3.48,-5.37
2013,8261,富鼎,-19.1,-24.21
2014,8261,富鼎,6.66,7.91
2015,8261,富鼎,4.41,5.22
2016,8261,富鼎,4.17,5.35
2017,8261,富鼎,2.07,2.82
2018,8261,富鼎,7.68,11.45
2019,8261,富鼎,1.99,2.92
2020,8261,富鼎,7.96,         13.02
2021,8261,富鼎,20.75,34.22
2022,8261,富鼎,         18.44,         23.34
