年份,公司代號,公司名稱,ROE,ROA
1990,1229,聯華,10.02,         12.39
1991,1229,聯華,6.51,7.32
1992,1229,聯華,3.06,3.59
1993,1229,聯華,-0.6,-0.96
1994,1229,聯華,10.21,11.33
1995,1229,聯華,9.44,10.63
1997,1229,聯華,6.46,7.11
1998,1229,聯華,10.21,11.33
1999,1229,聯華,5.42,5.93
2000,1229,聯華,5.87,6.59
2001,1229,聯華,          2.02,1.8
2002,1229,聯華,2.79,3.06
2003,1229,聯華,5.49,6.65
2004,1229,聯華,5.95,7.12
2005,1229,聯華,7.57,9.02
2006,1229,聯華,8.29,9.59
2007,1229,聯華,8.53,9.77
2008,1229,聯華,1.25,1.36
2009,1229,聯華,7.02,8.62
2010,1229,聯華,8.68,10.45
2011,1229,聯華,6.08,7.18
2013,1229,聯華,5.38,6.49
2014,1229,聯華,6.67,7.93
2015,1229,聯華,5.72,6.71
2016,1229,聯華,8.56,10.11
2017,1229,聯華,10.68,12.49
2018,1229,聯華,8.33,9.91
2019,1229,聯華,8.3,10.11
2020,1229,聯華,6.93,          8.53
2021,1229,聯華,7.54,9.41
2022,1229,聯華,          7.00,          8.81
