年份,公司代號,公司名稱,ROE,ROA
2002,3266,昇陽,23.74,46.69
2003,3266,昇陽,19.2,29.35
2004,3266,昇陽,24.0,34.37
2005,3266,昇陽,13.67,18.41
2006,3266,昇陽,6.89,11.89
2007,3266,昇陽,0.02,0.02
2008,3266,昇陽,0.18,0.19
2009,3266,昇陽,0.28,0.29
2010,3266,昇陽,6.62,9.56
2011,3266,昇陽,6.88,11.21
2013,3266,昇陽,31.9,55.52
2014,3266,昇陽,15.2,27.44
2015,3266,昇陽,-6.51,-8.43
2016,3266,昇陽,-0.07,0.81
2017,3266,昇陽,-0.25,0.52
2018,3266,昇陽,0.92,2.08
2019,3266,昇陽,2.31,4.06
2020,3266,昇陽,1.3,          2.74
2021,3266,昇陽,0.34,1.67
2022,3266,昇陽,          1.28,          3.75
