年份,公司代號,公司名稱,ROE,ROA
1997,9940,信義,8.83,14.01
1998,9940,信義,3.1,3.3
1999,9940,信義,7.03,9.53
2000,9940,信義,7.58,10.35
2001,9940,信義,          7.70,10.95
2003,9940,信義,22.81,36.93
2004,9940,信義,25.7,41.21
2005,9940,信義,22.97,36.36
2006,9940,信義,25.17,39.6
2007,9940,信義,17.83,29.87
2008,9940,信義,11.54,19.85
2009,9940,信義,18.33,30.6
2010,9940,信義,20.57,32.83
2011,9940,信義,13.09,19.35
2013,9940,信義,18.0,29.47
2014,9940,信義,6.8,11.59
2015,9940,信義,3.33,6.23
2016,9940,信義,4.36,9.88
2017,9940,信義,11.38,27.16
2018,9940,信義,5.68,13.26
2019,9940,信義,4.45,11.57
2020,9940,信義,5.36,         13.86
2021,9940,信義,7.69,19.57
2022,9940,信義,          4.07,         10.09
