年份,公司代號,公司名稱,ROE,ROA
1996,1722,台肥,0.18,0.55
1997,1722,台肥,1.9,4.05
1998,1722,台肥,8.29,16.49
1999,1722,台肥,1.13,1.87
2000,1722,台肥,-2.3,-3.79
2001,1722,台肥,          1.72,2.79
2002,1722,台肥,2.06,3.31
2003,1722,台肥,1.79,2.89
2004,1722,台肥,3.95,6.39
2005,1722,台肥,5.46,7.47
2006,1722,台肥,6.06,7.44
2007,1722,台肥,5.91,7.37
2008,1722,台肥,3.43,4.32
2009,1722,台肥,2.02,2.55
2010,1722,台肥,2.73,3.45
2011,1722,台肥,4.62,5.93
2013,1722,台肥,3.82,5.0
2014,1722,台肥,4.53,5.94
2015,1722,台肥,3.23,4.6
2016,1722,台肥,-0.15,-0.25
2017,1722,台肥,2.13,3.26
2018,1722,台肥,3.01,4.56
2019,1722,台肥,2.72,4.06
2020,1722,台肥,3.23,          4.80
2021,1722,台肥,3.9,5.83
2022,1722,台肥,          3.33,          5.05
