年份,公司代號,公司名稱,ROE,ROA
1990,2504,國產,6.55,          6.66
1991,2504,國產,6.86,7.3
1992,2504,國產,6.82,9.49
1993,2504,國產,8.47,13.3
1994,2504,國產,9.55,14.86
1995,2504,國產,4.0,3.83
1996,2504,國產,3.67,3.26
1997,2504,國產,5.81,7.14
1998,2504,國產,-0.33,-2.13
1999,2504,國產,-0.99,-3.21
2000,2504,國產,1.52,0.04
2001,2504,國產,          1.92,0.6
2002,2504,國產,0.86,-0.39
2003,2504,國產,0.96,0.53
2004,2504,國產,3.35,4.53
2005,2504,國產,4.84,6.58
2006,2504,國產,4.82,6.41
2007,2504,國產,5.13,6.8
2008,2504,國產,2.99,3.67
2009,2504,國產,2.24,2.79
2010,2504,國產,4.6,5.75
2011,2504,國產,2.93,3.53
2013,2504,國產,2.51,4.01
2014,2504,國產,2.22,3.64
2015,2504,國產,-0.48,-2.1
2016,2504,國產,-15.4,-39.98
2017,2504,國產,6.78,14.33
2018,2504,國產,2.02,2.83
2019,2504,國產,3.54,5.64
2020,2504,國產,7.32,         11.91
2021,2504,國產,8.51,13.38
2022,2504,國產,         11.53,         18.06
