年份,公司代號,公司名稱,ROE,ROA
1995,3038,全台,-0.02,-2.57
1996,3038,全台,14.74,48.65
1997,3038,全台,13.61,33.26
1998,3038,全台,15.74,20.38
1999,3038,全台,8.47,11.25
2000,3038,全台,8.7,11.91
2001,3038,全台,          4.25,4.8
2002,3038,全台,2.06,1.92
2004,3038,全台,9.21,13.67
2005,3038,全台,8.81,15.57
2006,3038,全台,2.09,3.0
2007,3038,全台,0.62,0.23
2008,3038,全台,-3.92,-9.28
2009,3038,全台,-11.17,-24.28
2010,3038,全台,-1.44,-3.9
2011,3038,全台,0.55,0.1
2013,3038,全台,1.79,2.7
2014,3038,全台,5.15,8.32
2015,3038,全台,7.66,12.55
2016,3038,全台,5.48,9.04
2017,3038,全台,1.85,2.81
2018,3038,全台,3.52,6.02
2019,3038,全台,7.63,13.66
2020,3038,全台,6.68,         11.84
2021,3038,全台,6.77,11.67
2022,3038,全台,         10.87,         19.08
