年份,公司代號,公司名稱,ROE,ROA
1992,2614,東森,10.12,11.82
1993,2614,東森,9.07,11.26
1994,2614,東森,14.58,18.6
1995,2614,東森,7.0,9.5
1996,2614,東森,8.21,11.88
1997,2614,東森,6.69,12.3
1998,2614,東森,4.92,9.26
1999,2614,東森,4.14,5.6
2000,2614,東森,-10.85,-30.78
2001,2614,東森,          0.22,-3.51
2002,2614,東森,-9.81,-27.18
2003,2614,東森,6.9,15.11
2004,2614,東森,8.71,17.37
2005,2614,東森,8.59,14.73
2006,2614,東森,9.28,12.67
2007,2614,東森,8.41,9.8
2008,2614,東森,-9.54,-11.45
2009,2614,東森,0.91,0.91
2010,2614,東森,-5.12,-6.45
2011,2614,東森,-12.3,-15.96
2013,2614,東森,3.14,3.77
2014,2614,東森,-15.98,-38.46
2015,2614,東森,-10.15,-35.98
2016,2614,東森,2.65,0.82
2017,2614,東森,22.69,40.23
2018,2614,東森,9.81,18.33
2019,2614,東森,3.12,5.14
2020,2614,東森,4.33,          7.47
2021,2614,東森,5.78,11.18
2022,2614,東森,         -9.88,        -32.61
