年份,公司代號,公司名稱,ROE,ROA
1996,2375,凱美,4.36,5.21
1997,2375,凱美,8.46,12.32
1998,2375,凱美,6.5,10.57
1999,2375,凱美,-1.96,-4.96
2000,2375,凱美,2.16,1.91
2001,2375,凱美,          5.03,6.51
2002,2375,凱美,2.93,3.41
2003,2375,凱美,2.95,3.36
2004,2375,凱美,1.61,1.91
2005,2375,凱美,-1.25,-2.17
2006,2375,凱美,-7.78,-11.28
2007,2375,凱美,-1.72,-3.05
2008,2375,凱美,-5.62,-7.41
2009,2375,凱美,-44.5,-49.39
2010,2375,凱美,-1.64,-1.99
2011,2375,凱美,-18.68,-19.93
2013,2375,凱美,21.86,31.12
2014,2375,凱美,4.71,5.79
2015,2375,凱美,1.7,2.24
2016,2375,凱美,-1.21,-2.1
2017,2375,凱美,6.5,13.13
2018,2375,凱美,27.73,54.08
2019,2375,凱美,4.69,7.64
2020,2375,凱美,4.67,          7.76
2021,2375,凱美,6.66,13.33
2022,2375,凱美,          3.63,          7.07
