年份,公司代號,公司名稱,ROE,ROA
1990,9945,潤泰新,12.46,         50.20
1991,9945,潤泰新,7.37,27.13
1992,9945,潤泰新,7.37,20.5
1993,9945,潤泰新,3.25,4.48
1994,9945,潤泰新,6.13,11.98
1995,9945,潤泰新,-1.23,-9.76
1996,9945,潤泰新,2.86,2.72
1997,9945,潤泰新,2.78,2.27
1998,9945,潤泰新,2.25,0.64
1999,9945,潤泰新,-3.24,-14.35
2000,9945,潤泰新,-1.2,-10.6
2001,9945,潤泰新,          3.08,3.53
2002,9945,潤泰新,1.56,0.97
2003,9945,潤泰新,1.04,0.08
2004,9945,潤泰新,1.63,2.48
2005,9945,潤泰新,2.08,3.56
2006,9945,潤泰新,7.83,16.9
2007,9945,潤泰新,5.97,11.71
2008,9945,潤泰新,3.61,6.78
2009,9945,潤泰新,2.82,5.22
2010,9945,潤泰新,5.03,9.64
2011,9945,潤泰新,9.88,16.82
2013,9945,潤泰新,44.28,81.83
2014,9945,潤泰新,8.2,12.51
2015,9945,潤泰新,11.93,21.35
2016,9945,潤泰新,11.38,22.97
2017,9945,潤泰新,12.93,25.09
2018,9945,潤泰新,11.28,22.59
2019,9945,潤泰新,8.54,15.03
2020,9945,潤泰新,5.84,          8.38
2021,9945,潤泰新,9.51,13.42
2022,9945,潤泰新,          5.68,          7.94
