年份,公司代號,公司名稱,ROE,ROA
1990,2608,嘉里大榮,11.0,         14.65
1991,2608,嘉里大榮,11.26,16.02
1992,2608,嘉里大榮,8.73,12.47
1993,2608,嘉里大榮,10.03,13.25
1994,2608,嘉里大榮,10.89,14.63
1995,2608,嘉里大榮,6.68,8.73
1996,2608,嘉里大榮,20.38,26.16
1997,2608,嘉里大榮,8.95,11.25
1998,2608,嘉里大榮,1.25,1.55
1999,2608,嘉里大榮,0.4,0.52
2000,2608,嘉里大榮,2.44,3.3
2001,2608,嘉里大榮,         -0.34,-1.37
2002,2608,嘉里大榮,-0.85,-2.61
2003,2608,嘉里大榮,0.0,-0.95
2004,2608,嘉里大榮,0.47,0.21
2005,2608,嘉里大榮,1.91,2.94
2006,2608,嘉里大榮,-0.06,-0.76
2007,2608,嘉里大榮,-2.93,-6.15
2008,2608,嘉里大榮,4.27,6.71
2009,2608,嘉里大榮,3.92,5.71
2010,2608,嘉里大榮,6.18,9.13
2011,2608,嘉里大榮,6.87,10.18
2013,2608,嘉里大榮,7.71,11.92
2014,2608,嘉里大榮,8.42,12.83
2015,2608,嘉里大榮,10.89,16.52
2016,2608,嘉里大榮,10.27,16.02
2017,2608,嘉里大榮,8.97,14.59
2018,2608,嘉里大榮,8.45,14.16
2019,2608,嘉里大榮,8.1,14.88
2020,2608,嘉里大榮,7.67,         15.07
2021,2608,嘉里大榮,6.87,13.27
2022,2608,嘉里大榮,          6.02,         11.53
