年份,公司代號,公司名稱,ROE,ROA
2002,2885,元大金,0.17,0.11
2003,2885,元大金,6.57,7.25
2004,2885,元大金,7.51,8.8
2005,2885,元大金,-2.11,-2.96
2006,2885,元大金,0.25,-8.67
2007,2885,元大金,1.25,8.33
2008,2885,元大金,0.33,1.59
2009,2885,元大金,1.38,6.55
2010,2885,元大金,1.4,7.09
2011,2885,元大金,1.93,10.1
2013,2885,元大金,0.96,5.01
2014,2885,元大金,1.52,9.48
2015,2885,元大金,0.84,6.27
2016,2885,元大金,0.77,6.86
2017,2885,元大金,0.79,7.82
2018,2885,元大金,0.9,8.83
2019,2885,元大金,0.94,9.09
2020,2885,元大金,1.29,          9.91
2021,2885,元大金,1.48,13.21
2022,2885,元大金,          1.13,          8.01
