年份,公司代號,公司名稱,ROE,ROA
1992,2329,華泰,9.12,13.2
1993,2329,華泰,15.56,26.21
1994,2329,華泰,4.81,7.12
1995,2329,華泰,12.36,21.29
1996,2329,華泰,10.8,18.81
1997,2329,華泰,9.86,15.03
1998,2329,華泰,7.05,8.94
1999,2329,華泰,6.52,9.58
2000,2329,華泰,1.59,0.76
2001,2329,華泰,         -8.96,-23.61
2002,2329,華泰,-10.28,-29.52
2003,2329,華泰,-11.52,-38.02
2004,2329,華泰,-12.4,-46.11
2005,2329,華泰,-2.85,-16.71
2006,2329,華泰,0.68,-3.92
2007,2329,華泰,-2.22,-13.23
2008,2329,華泰,1.29,0.37
2009,2329,華泰,-7.32,-27.83
2010,2329,華泰,0.1,-4.85
2011,2329,華泰,-2.03,-11.38
2013,2329,華泰,-0.81,-6.35
2014,2329,華泰,5.45,13.78
2015,2329,華泰,7.1,19.05
2016,2329,華泰,3.52,8.07
2017,2329,華泰,-3.44,-11.75
2018,2329,華泰,-0.06,-2.0
2019,2329,華泰,4.17,10.16
2020,2329,華泰,-1.35,         -3.89
2021,2329,華泰,9.88,18.47
2022,2329,華泰,          8.65,         15.47
