年份,公司代號,公司名稱,ROE,ROA
1997,2465,麗臺,6.83,12.32
1998,2465,麗臺,6.21,7.94
1999,2465,麗臺,7.87,11.38
2000,2465,麗臺,11.03,14.5
2001,2465,麗臺,         11.95,17.29
2002,2465,麗臺,4.0,5.0
2003,2465,麗臺,-8.54,-17.98
2004,2465,麗臺,5.0,10.0
2005,2465,麗臺,-8.3,-20.78
2006,2465,麗臺,-19.35,-42.39
2007,2465,麗臺,4.49,6.3
2008,2465,麗臺,-14.67,-21.76
2009,2465,麗臺,-21.73,-33.77
2010,2465,麗臺,5.44,8.26
2011,2465,麗臺,-3.06,-4.65
2013,2465,麗臺,-7.07,-13.07
2014,2465,麗臺,-8.8,-21.32
2015,2465,麗臺,3.4,7.1
2016,2465,麗臺,-13.26,-38.58
2017,2465,麗臺,-5.45,-20.4
2018,2465,麗臺,-5.33,-22.49
2019,2465,麗臺,-0.5,-7.6
2020,2465,麗臺,2.72,          7.87
2021,2465,麗臺,24.26,81.17
2022,2465,麗臺,         -8.68,        -30.97
