年份,公司代號,公司名稱,ROE,ROA
2001,2495,普安,         27.10,30.58
2002,2495,普安,19.29,21.35
2003,2495,普安,42.64,47.91
2004,2495,普安,38.77,43.78
2005,2495,普安,31.14,35.28
2006,2495,普安,23.94,28.07
2007,2495,普安,30.51,35.64
2008,2495,普安,20.86,23.17
2009,2495,普安,14.74,16.39
2010,2495,普安,10.66,11.83
2011,2495,普安,6.5,7.26
2013,2495,普安,1.05,1.17
2014,2495,普安,4.12,4.6
2015,2495,普安,6.37,7.0
2016,2495,普安,6.25,7.03
2017,2495,普安,2.44,2.78
2018,2495,普安,2.52,2.87
2019,2495,普安,4.08,4.83
2020,2495,普安,-1.14,         -1.60
2021,2495,普安,2.88,3.66
2022,2495,普安,          3.85,          5.24
