年份,公司代號,公司名稱,ROE,ROA
1990,2007,燁興,4.23,          0.70
1991,2007,燁興,6.24,7.15
1992,2007,燁興,3.65,4.66
1993,2007,燁興,4.5,0.09
1994,2007,燁興,2.91,2.1
1995,2007,燁興,4.47,4.73
1996,2007,燁興,2.94,2.27
1997,2007,燁興,0.26,-4.53
1998,2007,燁興,2.39,0.7
1999,2007,燁興,3.23,4.02
2000,2007,燁興,2.95,0.01
2001,2007,燁興,         -4.52,-29.82
2002,2007,燁興,-5.86,-40.3
2003,2007,燁興,3.35,7.35
2004,2007,燁興,2.68,4.88
2005,2007,燁興,-2.67,-16.82
2006,2007,燁興,-3.04,-19.89
2007,2007,燁興,0.07,-4.7
2008,2007,燁興,-1.2,-6.66
2009,2007,燁興,0.93,0.61
2010,2007,燁興,3.49,5.66
2011,2007,燁興,1.05,0.08
2013,2007,燁興,-4.98,-16.04
2014,2007,燁興,-3.44,-13.79
2015,2007,燁興,-2.53,-12.6
2016,2007,燁興,-0.96,-7.23
2017,2007,燁興,-0.37,-5.57
2018,2007,燁興,0.61,0.33
2019,2007,燁興,-2.49,-21.48
2020,2007,燁興,-2.08,         -9.54
2021,2007,燁興,0.84,0.18
2022,2007,燁興,         -4.77,         -9.75
