年份,公司代號,公司名稱,ROE,ROA
1995,2365,昆盈,13.16,23.82
1996,2365,昆盈,15.97,28.06
1997,2365,昆盈,16.39,29.67
2000,2365,昆盈,8.67,11.97
2001,2365,昆盈,          8.11,11.46
2002,2365,昆盈,9.4,13.56
2003,2365,昆盈,12.29,17.98
2004,2365,昆盈,10.01,14.96
2005,2365,昆盈,10.37,16.55
2006,2365,昆盈,11.25,18.67
2007,2365,昆盈,16.32,26.05
2008,2365,昆盈,12.85,19.24
2009,2365,昆盈,10.45,15.43
2010,2365,昆盈,6.02,9.64
2011,2365,昆盈,1.83,2.74
2013,2365,昆盈,0.1,0.09
2014,2365,昆盈,1.86,2.81
2015,2365,昆盈,1.52,2.19
2016,2365,昆盈,-4.97,-7.68
2017,2365,昆盈,1.09,1.38
2018,2365,昆盈,2.16,2.9
2019,2365,昆盈,3.81,4.76
2020,2365,昆盈,3.97,          4.72
2021,2365,昆盈,1.5,1.72
2022,2365,昆盈,          1.67,          1.86
