年份,公司代號,公司名稱,ROE,ROA
2002,2891,中信金,8.2,8.65
2003,2891,中信金,7.6,9.47
2004,2891,中信金,12.37,17.23
2005,2891,中信金,10.7,16.51
2006,2891,中信金,-5.67,-11.82
2007,2891,中信金,8.32,12.05
2008,2891,中信金,9.1,12.43
2009,2891,中信金,1.5,1.21
2010,2891,中信金,8.63,10.53
2011,2891,中信金,10.98,12.76
2013,2891,中信金,0.95,11.93
2014,2891,中信金,1.3,18.69
2015,2891,中信金,0.86,13.97
2016,2891,中信金,0.59,9.98
2017,2891,中信金,0.73,12.77
2018,2891,中信金,0.65,11.33
2019,2891,中信金,0.72,12.32
2020,2891,中信金,0.67,         10.90
2021,2891,中信金,0.79,12.97
2022,2891,中信金,          0.44,          7.82
