年份,公司代號,公司名稱,ROE,ROA
1990,2323,中環,6.83,          6.35
1991,2323,中環,8.43,13.88
1992,2323,中環,10.03,15.16
1993,2323,中環,15.7,22.49
1994,2323,中環,4.92,4.88
1995,2323,中環,5.67,6.47
1996,2323,中環,10.05,13.79
1997,2323,中環,16.96,22.44
1999,2323,中環,25.0,40.28
2000,2323,中環,9.8,13.69
2001,2323,中環,          6.77,8.5
2002,2323,中環,1.36,-0.47
2003,2323,中環,9.57,14.15
2004,2323,中環,-0.4,-1.44
2005,2323,中環,0.02,-0.73
2006,2323,中環,0.88,0.57
2007,2323,中環,-1.87,-3.76
2008,2323,中環,-7.91,-12.96
2009,2323,中環,-4.24,-6.96
2010,2323,中環,-10.1,-15.05
2011,2323,中環,-3.06,-4.92
2013,2323,中環,-7.6,-11.57
2014,2323,中環,-3.8,-5.98
2015,2323,中環,-7.37,-10.97
2016,2323,中環,-6.58,-9.72
2017,2323,中環,-3.78,-5.53
2018,2323,中環,1.88,2.17
2019,2323,中環,0.77,0.86
2020,2323,中環,0.65,          0.64
2021,2323,中環,0.72,0.69
2022,2323,中環,         -4.35,         -6.13
