年份,公司代號,公司名稱,ROE,ROA
1996,5522,遠雄,3.9,11.19
1997,5522,遠雄,11.18,27.04
1998,5522,遠雄,10.67,23.76
1999,5522,遠雄,11.03,27.36
2000,5522,遠雄,9.03,22.25
2001,5522,遠雄,          5.14,14.29
2002,5522,遠雄,2.72,7.13
2003,5522,遠雄,2.05,4.25
2004,5522,遠雄,2.23,5.38
2005,5522,遠雄,5.2,13.29
2006,5522,遠雄,12.85,28.47
2007,5522,遠雄,14.11,28.86
2008,5522,遠雄,10.51,23.88
2009,5522,遠雄,13.22,30.24
2010,5522,遠雄,14.44,27.28
2011,5522,遠雄,11.56,20.52
2013,5522,遠雄,8.76,20.92
2014,5522,遠雄,5.63,13.31
2015,5522,遠雄,6.84,15.55
2016,5522,遠雄,4.0,8.05
2017,5522,遠雄,2.56,4.68
2018,5522,遠雄,2.68,4.81
2019,5522,遠雄,4.16,7.6
2020,5522,遠雄,4.53,          9.21
2021,5522,遠雄,6.39,13.7
2022,5522,遠雄,          5.76,         12.29
