年份,公司代號,公司名稱,ROE,ROA
1995,1324,地球,3.45,4.79
1996,1324,地球,3.19,4.68
1997,1324,地球,6.4,10.36
1998,1324,地球,7.6,12.33
2000,1324,地球,28.99,43.9
2001,1324,地球,          4.85,6.83
2002,1324,地球,5.97,8.29
2003,1324,地球,5.28,7.39
2004,1324,地球,2.33,3.14
2005,1324,地球,2.98,4.03
2006,1324,地球,-0.85,-1.21
2007,1324,地球,-2.78,-3.84
2008,1324,地球,3.12,4.07
2009,1324,地球,6.4,8.45
2010,1324,地球,4.54,6.11
2011,1324,地球,5.44,7.06
2013,1324,地球,3.25,4.35
2014,1324,地球,3.2,4.35
2015,1324,地球,4.42,5.94
2016,1324,地球,4.91,6.53
2017,1324,地球,4.41,5.95
2018,1324,地球,0.09,0.12
2019,1324,地球,0.26,0.32
2020,1324,地球,1.33,          1.68
2021,1324,地球,0.06,0.07
2022,1324,地球,          0.40,          0.50
