年份,公司代號,公司名稱,ROE,ROA
1990,1315,達新,10.28,         14.83
1991,1315,達新,11.85,15.36
1992,1315,達新,5.87,8.08
1993,1315,達新,6.74,9.87
1994,1315,達新,17.41,22.78
1996,1315,達新,7.29,8.93
1997,1315,達新,8.07,9.93
1998,1315,達新,4.46,5.36
1999,1315,達新,7.28,9.15
2000,1315,達新,2.92,3.22
2001,1315,達新,          4.55,5.82
2002,1315,達新,3.37,4.29
2003,1315,達新,3.61,4.81
2004,1315,達新,4.82,6.37
2005,1315,達新,5.81,7.64
2006,1315,達新,4.88,6.13
2007,1315,達新,5.1,6.05
2008,1315,達新,4.62,5.68
2009,1315,達新,1.63,2.07
2010,1315,達新,2.8,3.52
2011,1315,達新,8.18,10.17
2013,1315,達新,1.9,2.31
2014,1315,達新,2.52,3.07
2015,1315,達新,2.76,3.48
2016,1315,達新,3.35,4.27
2017,1315,達新,1.83,2.3
2018,1315,達新,2.44,3.05
2019,1315,達新,7.1,8.66
2020,1315,達新,47.26,         52.73
2021,1315,達新,0.06,0.05
2022,1315,達新,          5.87,          6.40
