年份,公司代號,公司名稱,ROE,ROA
1990,2303,聯電,-5.52,        -13.01
1991,2303,聯電,8.34,9.61
1992,2303,聯電,12.39,16.03
1993,2303,聯電,18.55,25.3
1994,2303,聯電,31.7,43.56
1995,2303,聯電,36.12,52.7
1996,2303,聯電,14.93,19.51
1997,2303,聯電,13.87,17.2
1998,2303,聯電,6.33,6.15
1999,2303,聯電,9.18,10.72
2000,2303,聯電,19.52,25.48
2001,2303,聯電,         -0.41,-1.34
2002,2303,聯電,2.65,3.14
2003,2303,聯電,4.84,6.24
2004,2303,聯電,10.08,12.77
2005,2303,聯電,2.35,2.68
2006,2303,聯電,9.67,11.87
2007,2303,聯電,5.28,6.42
2008,2303,聯電,-8.93,-10.6
2009,2303,聯電,1.7,1.95
2010,2303,聯電,9.28,11.04
2011,2303,聯電,4.11,4.97
2013,2303,聯電,4.35,6.16
2014,2303,聯電,3.96,5.66
2015,2303,聯電,4.07,6.0
2016,2303,聯電,1.35,3.75
2017,2303,聯電,2.21,4.48
2018,2303,聯電,1.28,3.37
2019,2303,聯電,2.31,4.7
2020,2303,聯電,7.7,         13.19
2021,2303,聯電,13.45,21.59
2022,2303,聯電,         17.93,         28.31
